Date,Open,High,Low,Close,Adj Close,Volume
6/12/2015,168.229996,168.300003,166.690002,166.990005,149.236389,3065100
6/15/2015,166.990005,166.990005,164.25,166.259995,148.584,4245700
6/16/2015,166.330002,167.399994,165.910004,166.839996,149.102341,3249800
6/17/2015,167,167.850006,166.100006,167.169998,149.397232,2863000
6/18/2015,167.050003,168.720001,167.050003,168.25,150.362396,3330900
6/19/2015,167.619995,168.419998,166.770004,166.990005,149.236389,7074000
6/22/2015,167.649994,168.339996,167.199997,167.729996,149.897705,2335800
6/23/2015,168.380005,169.970001,167.570007,168.619995,150.693069,3701600
6/24/2015,168.710007,168.839996,166.830002,166.970001,149.218506,3548100
6/25/2015,167.800003,168.130005,166.080002,166.080002,148.423111,2408900
6/26/2015,166.229996,166.809998,165.229996,165.460007,147.869049,8946000
6/29/2015,163.919998,165.350006,162.889999,162.970001,145.643768,3314700
6/30/2015,163.990005,164,162.119995,162.660004,145.36673,3597300
7/1/2015,163.970001,165.610001,163.600006,164.490005,147.002167,3214500
7/2/2015,165.050003,165.320007,164.419998,165.089996,147.538376,2852700
7/6/2015,163.830002,165.229996,163.520004,164.729996,147.21666,3079800
7/7/2015,164.940002,165.350006,162.229996,165,147.457947,3549900
7/8/2015,164,164.940002,162.679993,163.160004,145.813583,2776300
7/9/2015,165.339996,165.509995,163.699997,163.850006,146.430206,4199700
7/10/2015,165.660004,167.399994,165.520004,166.949997,149.200638,4538300
7/13/2015,167.929993,169.889999,167.520004,169.380005,151.372284,4229000
7/14/2015,169.429993,169.539993,168.240005,168.610001,150.684174,3025300
7/15/2015,168.479996,169.270004,168,168.529999,150.612656,1998000
7/16/2015,169.470001,171.089996,169.160004,171,152.820053,3529900
7/17/2015,170.330002,172.520004,170.100006,172.509995,154.169495,4356400
7/20/2015,172.789993,173.779999,172.139999,173.220001,154.804031,7377800
7/21/2015,164.339996,166.350006,162.020004,163.070007,145.733139,13752300
7/22/2015,162.729996,163.070007,159.699997,160.350006,143.302322,7181800
7/23/2015,160.270004,162.75,159.830002,161.729996,144.535599,5034200
7/24/2015,161.289993,161.929993,159.410004,159.75,142.766098,3778200
7/27/2015,159,160.179993,158.600006,159.070007,142.158417,3706200
7/28/2015,159.910004,160.190002,158.5,160.050003,143.034225,2721000
7/29/2015,160,161.5,159.389999,161.089996,143.963638,3378400
7/30/2015,160.5,161.399994,159.75,160.960007,143.847458,1994700
7/31/2015,161.399994,162.059998,160.630005,161.990005,144.767944,3580200
8/3/2015,161.699997,161.850006,157.899994,158.710007,141.83667,4615700
8/4/2015,158.399994,158.820007,156.869995,157.600006,140.844681,5260600
8/5/2015,159.100006,159.539993,157.479996,157.899994,141.112762,3472800
8/6/2015,157.130005,157.539993,156.179993,156.320007,140.860489,3004800
8/7/2015,155.889999,156.25,154.339996,155.119995,139.77916,3794900
8/10/2015,156.770004,157.470001,156.119995,156.75,141.24794,4613400
8/11/2015,155.960007,155.990005,154.860001,155.509995,140.130585,3143300
8/12/2015,154.259995,156.520004,153.949997,156.160004,140.716293,3560300
8/13/2015,156.059998,156.089996,154.320007,155.070007,139.734085,2533400
8/14/2015,155,156.210007,154.580002,155.75,140.346848,3220300
8/17/2015,155.199997,156.690002,154.699997,156.309998,140.851471,2249600
8/18/2015,155.509995,156.520004,155.25,156.009995,140.581161,2018300
8/19/2015,155.149994,155.669998,153.410004,153.940002,138.715866,4206400
8/20/2015,152.740005,153.910004,152.5,152.660004,137.562424,4011500
8/21/2015,151.5,153.190002,148.699997,148.850006,134.129288,7362100
8/24/2015,143.470001,147.759995,143,143.470001,129.281311,10189700
8/25/2015,146.940002,147.110001,140.619995,140.960007,127.019539,7073200
8/26/2015,144.089996,146.979996,142.139999,146.699997,132.191864,6221800
8/27/2015,148.5,148.970001,145.660004,148.539993,133.849884,4976600
8/28/2015,147.75,148.199997,147.179993,147.979996,133.345261,4076300
8/31/2015,147.380005,148.399994,146.259995,147.889999,133.26416,4062600
9/1/2015,144.910004,144.979996,141.850006,142.679993,128.569443,5272000
9/2/2015,144.740005,145.080002,143.179993,145.050003,130.705048,4252000
9/3/2015,146.050003,148.029999,145.770004,146.779999,132.263931,3603500
9/4/2015,144.570007,145.399994,143.320007,143.699997,129.488541,4201100
9/8/2015,145.860001,147.339996,145.660004,147.229996,132.669449,3933300
9/9/2015,148.740005,149.039993,144.850006,145.050003,130.705048,3380000
9/10/2015,145.850006,147.160004,144.509995,146.199997,131.741318,3461700
9/11/2015,145.910004,147.5,145.669998,147.369995,132.795593,3115100
9/14/2015,147.369995,147.369995,145.410004,145.649994,131.245697,3226700
9/15/2015,146.600006,147.929993,145.759995,147.529999,132.939789,2709500
9/16/2015,147.839996,148.889999,147.539993,148.410004,133.732742,2799200
9/17/2015,148.100006,149.679993,147.300003,148.139999,133.489471,4003000
9/18/2015,146.050003,146.389999,143.979996,144.509995,130.218445,7776500
9/21/2015,145.389999,146.979996,144.919998,146.479996,131.993622,3825000
9/22/2015,144.619995,145.059998,143.770004,144.429993,130.146347,3564100
9/23/2015,144.210007,144.570007,142.75,143.660004,129.452469,2674200
9/24/2015,142.600006,145.070007,141.949997,144.410004,130.128342,3280300
9/25/2015,145.550003,146.270004,144.529999,145.419998,131.038467,3474400
9/28/2015,144.419998,145.380005,142.470001,142.520004,128.425247,4317300
9/29/2015,141.990005,142.660004,141.149994,142.470001,128.380203,4763500
9/30/2015,143.690002,145.710007,143.660004,144.970001,130.63298,3923900
10/1/2015,145.309998,145.669998,141.589996,143.589996,129.38942,3880900
10/2/2015,141.050003,144.589996,140.559998,144.580002,130.281525,3054400
10/5/2015,145.820007,149.889999,145.820007,149.039993,134.300446,5131800
10/6/2015,149.059998,150.149994,148.490005,148.779999,134.066162,3018100
10/7/2015,150.039993,150.729996,148.860001,150.089996,135.246597,2980800
10/8/2015,149.690002,153.020004,149.289993,152.279999,137.220032,4794400
10/9/2015,152.460007,153.149994,151.270004,152.389999,137.319168,3531100
10/12/2015,152.399994,152.580002,150.850006,151.139999,136.192749,3227600
10/13/2015,150.779999,150.779999,149.179993,149.619995,134.82309,3915700
10/14/2015,149.600006,150.649994,149.020004,150.009995,135.17453,3353000
10/15/2015,150.910004,151.240005,148.580002,150.089996,135.246597,3476200
10/16/2015,150.449997,151.199997,149.259995,150.389999,135.516937,3483700
10/19/2015,149.850006,149.970001,148.380005,149.220001,134.462646,7954700
10/20/2015,142.490005,142.880005,140.270004,140.639999,126.731171,15928800
10/21/2015,140.25,142.660004,139.300003,140.919998,126.983475,6990600
10/22/2015,141.740005,145.070007,141.619995,144.089996,129.839996,5583200
10/23/2015,144.610001,145.490005,143.699997,144.679993,130.371628,5370400
10/26/2015,144.75,145,143.210007,143.660004,129.452469,3489400
10/27/2015,143.509995,143.830002,137.330002,137.860001,124.226135,15008500
10/28/2015,137.919998,141.229996,137.5,140.830002,126.902405,8511400
10/29/2015,140.360001,140.820007,139.020004,140.550003,126.650063,3702500
10/30/2015,140.440002,141.330002,139.899994,140.080002,126.226563,3984000
11/2/2015,140.5,140.520004,139.570007,140.369995,126.4879,3822200
11/3/2015,140.020004,142.800003,139.899994,141.880005,127.848557,4349400
11/4/2015,142.550003,142.649994,141.300003,141.630005,127.623291,3507600
11/5/2015,141.610001,142.380005,139.630005,139.889999,126.055351,5096900
11/6/2015,138.600006,139.550003,137.869995,138.25,125.746094,4744900
11/9/2015,137.919998,138.080002,134.880005,135.309998,123.072006,8075600
11/10/2015,135.360001,135.740005,134.119995,135.470001,123.217522,4520800
11/11/2015,136.089996,136.199997,134.5,135.020004,122.808235,3164800
11/12/2015,134.699997,134.699997,133.009995,133.039993,121.007309,4701400
11/13/2015,132.949997,133,131.649994,131.75,119.833992,4613800
11/16/2015,131.789993,134.089996,131.789993,133.710007,121.61673,4190800
11/17/2015,134.220001,134.820007,133.309998,133.820007,121.716782,2815100
11/18/2015,134.789993,135.910004,134.259995,135.820007,123.535889,4149200
11/19/2015,136.210007,137.740005,136.009995,136.740005,124.372665,4753600
11/20/2015,137.369995,138.919998,137.25,138.5,125.973495,5176400
11/23/2015,138.529999,138.869995,137.119995,138.460007,125.937141,5137900
11/24/2015,137.649994,139.339996,137.309998,138.600006,126.064453,3407700
11/25/2015,138.369995,138.429993,137.380005,138,125.518692,3238200
11/27/2015,138,138.809998,137.210007,138.460007,125.937141,1415800
11/30/2015,138.610001,139.899994,138.520004,139.419998,126.810287,4545600
12/1/2015,139.580002,141.399994,139.580002,141.279999,128.50206,4195100
12/2/2015,140.929993,141.210007,139.5,139.699997,127.064957,3725400
12/3/2015,140.100006,140.729996,138.190002,138.919998,126.355492,5909600
12/4/2015,138.089996,141.020004,137.990005,140.429993,127.72892,4571600
12/7/2015,140.160004,140.410004,138.809998,139.550003,126.928535,3279400
12/8/2015,138.279999,139.059998,137.529999,138.050003,125.564201,3905200
12/9/2015,137.380005,139.839996,136.229996,136.610001,124.254425,4615000
12/10/2015,137.029999,137.850006,135.720001,136.779999,124.409065,4754800
12/11/2015,135.229996,135.440002,133.910004,134.570007,122.398933,5333800
12/14/2015,135.309998,136.139999,134.020004,135.929993,123.635941,5103800
12/15/2015,137.399994,138.970001,137.279999,137.789993,125.327728,4238500
12/16/2015,139.119995,139.649994,137.789993,139.289993,126.692032,4345500
12/17/2015,139.350006,139.5,136.309998,136.75,124.381775,4089500
12/18/2015,136.410004,136.960007,134.270004,134.899994,122.699081,10026100
12/21/2015,135.830002,135.830002,134.020004,135.5,123.244835,5617500
12/22/2015,135.880005,138.190002,135.649994,137.929993,125.45504,4081000
12/23/2015,138.300003,139.309998,138.110001,138.539993,126.009857,5164900
12/24/2015,138.429993,138.880005,138.110001,138.25,125.746094,1495200
12/28/2015,137.740005,138.039993,136.539993,137.610001,125.163979,3106900
12/29/2015,138.25,140.059998,138.199997,139.779999,127.137726,3943700
12/30/2015,139.580002,140.440002,139.220001,139.339996,126.737495,2989400
12/31/2015,139.070007,139.100006,137.570007,137.619995,125.17308,3462100
1/4/2016,135.600006,135.970001,134.240005,135.949997,123.654129,5229400
1/5/2016,136.759995,136.889999,134.850006,135.850006,123.563171,3924800
1/6/2016,134.380005,135.580002,133.619995,135.169998,122.944664,4310900
1/7/2016,133.699997,135.020004,132.429993,132.860001,120.843597,7025800
1/8/2016,133.179993,133.820007,131.320007,131.630005,119.724846,4762700
1/11/2016,131.809998,133.820007,131.759995,133.229996,121.18013,4967000
1/12/2016,133.649994,133.779999,131.130005,132.899994,120.879959,5078700
1/13/2016,133.5,134.279999,131.100006,131.169998,119.30645,4700100
1/14/2016,131.929993,133.789993,131.220001,132.910004,120.889091,5709600
1/15/2016,130.009995,130.880005,128.869995,130.029999,118.269539,9008500
1/19/2016,130.110001,132.100006,128.059998,128.110001,116.523209,9979600
1/20/2016,118.459999,123.989998,118,121.860001,110.838486,16157800
1/21/2016,121.300003,125.099998,120.580002,122.910004,111.793518,8851600
1/22/2016,124.669998,124.739998,121.769997,122.5,111.420593,9238400
1/25/2016,122.099998,124.230003,121.639999,122.080002,111.038589,5446000
1/26/2016,122.25,123.610001,122.239998,122.589996,111.502441,4613700
1/27/2016,122.730003,123.370003,120.650002,120.959999,110.019875,5026400
1/28/2016,121.260002,122.830002,121.010002,122.220001,111.165909,3942500
1/29/2016,123.279999,124.790001,122.959999,124.790001,113.503479,8248100
2/1/2016,124.400002,125.290001,123.709999,124.830002,113.539871,3574900
2/2/2016,123.669998,124.139999,122.639999,122.940002,111.820816,3287300
2/3/2016,123.989998,125.449997,122.290001,124.720001,113.439812,6223500
2/4/2016,125.080002,128.5,125,127.650002,116.104813,5195800
2/5/2016,127.220001,128.639999,125.849998,128.570007,116.94162,7177700
2/8/2016,126,127.510002,124.129997,126.980003,116.67514,7364000
2/9/2016,126.120003,126.93,123.769997,124.07,114.001297,5922600
2/10/2016,125,125.290001,119.839996,120.190002,110.436172,6469100
2/11/2016,118.779999,119.660004,116.900002,117.849998,108.286072,7307600
2/12/2016,119.260002,121.050003,118.349998,121.040001,111.217186,4936500
2/16/2016,121.830002,123.089996,121.339996,122.739998,112.779213,4061400
2/17/2016,123.709999,126.57,123.25,126.099998,115.866547,4821000
2/18/2016,130,134,129.75,132.449997,121.701218,9951600
2/19/2016,132.360001,133.649994,130.839996,133.080002,122.280098,5125300
2/22/2016,133.080002,134.309998,132.410004,133.770004,122.914124,4457400
2/23/2016,133.139999,133.410004,132.009995,132.399994,121.655273,3439700
2/24/2016,131.550003,133.490005,129.679993,132.800003,122.022835,4122600
2/25/2016,133.289993,134.509995,130.880005,134.5,123.584854,4353600
2/26/2016,134.509995,134.919998,131.949997,132.029999,121.315315,4386200
2/29/2016,132,133.360001,130.899994,131.029999,120.396454,4428000
3/1/2016,132.240005,134.639999,132.029999,134.369995,123.465416,3788500
3/2/2016,133.699997,137.440002,133.220001,136.300003,125.238792,5217200
3/3/2016,137.220001,137.960007,136.070007,137.800003,126.61705,5141200
3/4/2016,137.539993,139.419998,137.020004,137.800003,126.61705,3968400
3/7/2016,137.279999,140.509995,136.869995,140.149994,128.776352,5171000
3/8/2016,139.710007,140.350006,137.419998,139.070007,127.783974,5579100
3/9/2016,139.309998,142.169998,139.229996,140.410004,129.015244,4406500
3/10/2016,141.240005,141.470001,138.089996,140.190002,128.813095,4009600
3/11/2016,141.729996,142.919998,140.509995,142.360001,130.807022,4421900
3/14/2016,142.009995,143.190002,141.039993,142.779999,131.192932,4048800
3/15/2016,141.740005,143.330002,141.539993,142.960007,131.358307,3707500
3/16/2016,142.619995,144.880005,142.110001,144.789993,133.039795,4221900
3/17/2016,144.779999,147.320007,144.449997,147.039993,135.107193,5821600
3/18/2016,147.399994,147.509995,145.509995,147.089996,135.153137,12089700
3/21/2016,147.300003,148.710007,146.720001,148.630005,136.568161,3721600
3/22/2016,148.059998,149.279999,147.839996,148.100006,136.081192,4081900
3/23/2016,148,148.029999,145.130005,145.399994,133.600281,4764200
3/24/2016,144.979996,148.220001,144.490005,147.949997,135.943344,5044500
3/28/2016,147.75,148.649994,147.229996,148.399994,136.356827,3265100
3/29/2016,147.589996,149.759995,147.5,149.330002,137.21138,3116400
3/30/2016,149.949997,150.410004,148.320007,148.410004,136.365997,3331200
3/31/2016,149.789993,153.100006,149.360001,151.449997,139.159317,6780600
4/1/2016,150.509995,152.960007,150.25,152.520004,140.142487,3925500
4/4/2016,152.339996,153.520004,151.910004,152.070007,139.729004,3931200
4/5/2016,151.429993,151.600006,149.649994,150,137.827011,3337000
4/6/2016,149.899994,150.149994,147.809998,150.020004,137.845337,4152300
4/7/2016,149.070007,149.600006,148,148.25,136.219009,3663000
4/8/2016,149.059998,149.990005,148.119995,149.350006,137.229736,3293800
4/11/2016,150.259995,151.949997,149.220001,149.25,137.137863,3846100
4/12/2016,149.610001,150.110001,148.580002,149.630005,137.487,3507100
4/13/2016,150.75,151.229996,149.630005,151.229996,138.957138,3168400
4/14/2016,151.5,152.759995,150.380005,151.160004,138.892822,3158400
4/15/2016,151.039993,152.100006,150.960007,151.720001,139.407394,3657600
4/18/2016,151.720001,153.139999,151.490005,152.529999,140.151672,5737700
4/19/2016,146.470001,146.949997,142.610001,144,132.313889,13190200
4/20/2016,144.240005,147.199997,144,146.110001,134.252655,6754300
4/21/2016,146.580002,150.119995,146.460007,149.300003,137.183792,6017700
4/22/2016,149.440002,151,147.5,148.5,136.448715,5191900
4/25/2016,148.160004,148.899994,147.110001,148.809998,136.733551,2848900
4/26/2016,148.649994,149.789993,147.899994,149.080002,136.981628,2979800
4/27/2016,149.350006,150.779999,148.970001,150.470001,138.25885,3111200
4/28/2016,149.75,150.179993,146.729996,147.070007,135.134781,3791500
4/29/2016,146.490005,147.339996,144.190002,145.940002,134.096481,4225800
5/2/2016,146.559998,147,144.429993,145.270004,133.48085,3502400
5/3/2016,144.649994,144.899994,142.899994,144.130005,132.433365,3584300
5/4/2016,143.360001,145,143.309998,144.25,132.54361,2577100
5/5/2016,145.949997,147.300003,145.449997,146.470001,134.583466,6501200
5/6/2016,144.860001,147.970001,144.470001,147.289993,136.642975,4895800
5/9/2016,147.699997,148.199997,147.009995,147.339996,138.001068,4302400
5/10/2016,148.240005,150.039993,147.740005,149.970001,140.464355,3982400
5/11/2016,149.710007,151.089996,148.740005,148.949997,139.509003,3093000
5/12/2016,149.210007,149.389999,147.110001,148.839996,139.405975,3249200
5/13/2016,148.789993,149.860001,147.419998,147.720001,138.356979,2398000
5/16/2016,147.649994,149.990005,147.440002,149.460007,139.98671,3069100
5/17/2016,149.210007,149.5,147.289993,148,138.619217,3490600
5/18/2016,147.990005,148.520004,146.360001,147.339996,138.001068,2491100
5/19/2016,146.479996,146.929993,143.960007,144.929993,135.743805,3685600
5/20/2016,145.710007,147.509995,145.550003,147.25,137.916763,3671500
5/23/2016,147.610001,147.949997,146.660004,146.770004,137.467194,2086600
5/24/2016,146.880005,148.75,146.880005,148.309998,138.909592,2929300
5/25/2016,148.929993,152.089996,148.5,151.690002,142.075348,4355300
5/26/2016,151.550003,152.509995,151.050003,152.440002,142.777832,3023100
5/27/2016,152.350006,152.929993,152.149994,152.839996,143.152466,2457100
5/31/2016,152.559998,153.809998,152.270004,153.740005,143.995438,5836600
6/1/2016,153,153.270004,151.539993,152.509995,142.843369,2663400
6/2/2016,152.589996,153.5,152.119995,153.5,143.770615,2635600
6/3/2016,152.399994,153.039993,151.699997,152.889999,143.19931,2328300
6/6/2016,153.089996,153.949997,152.339996,152.729996,143.049408,2378700
6/7/2016,153.309998,153.929993,152.660004,153.330002,143.611404,4465000
6/8/2016,153.529999,154.089996,153.039993,154,144.238937,2935000
6/9/2016,152.919998,153.759995,152.729996,153.419998,143.695679,2021800
6/10/2016,152.789993,153.330002,151.860001,152.369995,142.71225,3120600
6/13/2016,151.630005,152.5,150.279999,151.279999,141.69133,3610400
6/14/2016,151.279999,151.789993,150.399994,151.059998,141.485291,2865800
6/15/2016,151.460007,151.789993,150.600006,150.679993,141.129333,2260400
6/16/2016,150.190002,151.289993,149,151.059998,141.485291,2449100
6/17/2016,150.960007,152.720001,150.600006,151.990005,142.356354,4663900
6/20/2016,152.600006,154.669998,152.520004,153.610001,143.873642,3572100
6/21/2016,154.160004,154.570007,153.690002,154.050003,144.285782,2760300
6/22/2016,153.75,154.710007,152.270004,152.919998,143.227386,2833700
6/23/2016,153.449997,155.479996,152.600006,155.350006,145.503387,3969400
6/24/2016,149.970001,150.610001,146.179993,146.589996,137.298584,9082800
6/27/2016,146.179993,146.600006,142.5,143.5,134.40448,5017900
6/28/2016,144.779999,145.729996,144.220001,145.699997,136.464996,3997700
6/29/2016,146.5,148.479996,146.449997,148.460007,139.050095,3367700
6/30/2016,148.860001,151.910004,148.669998,151.779999,142.159622,3967100
7/1/2016,151.779999,152.970001,151.399994,152.350006,142.693527,2658300
7/5/2016,151.190002,152,150.759995,151.679993,142.065979,2465200
7/6/2016,151.850006,152.410004,149.919998,152.369995,142.71225,2569400
7/7/2016,152.75,153.690002,151.889999,152.600006,142.927658,2133000
7/8/2016,154,154.600006,153.080002,154.460007,144.669785,3040600
7/11/2016,154.600006,156.039993,154.5,155.330002,145.484634,2833700
7/12/2016,156,157.119995,155.520004,157.039993,147.086227,3843800
7/13/2016,157.75,158.339996,157.059998,158.020004,148.004135,2746400
7/14/2016,158.809998,161.399994,158.580002,160.279999,150.12088,4637600
7/15/2016,159.899994,159.979996,158.5,159.779999,149.652557,4476800
7/18/2016,159.300003,160.75,158.729996,159.860001,149.727524,6729700
7/19/2016,161.779999,162.139999,157.889999,159.580002,149.46524,7120000
7/20/2016,159.970001,161.710007,159.600006,161.360001,151.132446,4376300
7/21/2016,160.75,161.850006,159.889999,160.449997,150.280121,3518900
7/22/2016,160.779999,162.169998,160.479996,162.070007,151.797424,2520100
7/25/2016,162,162.880005,161.75,162.649994,152.340683,2804600
7/26/2016,162.649994,163.600006,161.369995,162.119995,151.844254,2894600
7/27/2016,162.119995,162.570007,161.179993,161.830002,151.572678,2151700
7/28/2016,161.380005,161.809998,160.710007,161.369995,151.141785,2340400
7/29/2016,161.360001,161.669998,160.029999,160.619995,150.439316,3547500
8/1/2016,160.649994,161.649994,159.839996,161.449997,151.216721,2823600
8/2/2016,161.270004,161.449997,160.360001,160.580002,150.401871,3080900
8/3/2016,160.130005,160.860001,159.800003,160.669998,150.48616,2861700
8/4/2016,160.860001,161.699997,160.119995,161.550003,151.310379,2242300
8/5/2016,162,163.509995,161.570007,163.5,153.136795,3812400
8/8/2016,162.729996,163.270004,161.580002,162.039993,153.080093,3039300
8/9/2016,162.220001,162.770004,161.649994,161.770004,152.825043,2737500
8/10/2016,162.190002,162.660004,161.960007,162.080002,153.117905,2466700
8/11/2016,162.25,164.949997,162.179993,163.529999,154.487717,8658300
8/12/2016,163.190002,163.460007,161.520004,161.949997,152.995071,2543100
8/15/2016,162.399994,162.970001,161.779999,161.880005,152.92894,2970400
8/16/2016,161.110001,161.929993,160.690002,160.699997,151.814209,2210200
8/17/2016,160.970001,161.160004,159.839996,160.440002,151.568573,3225900
8/18/2016,160.889999,162,160.440002,161.360001,152.437698,3652000
8/19/2016,160.839996,160.910004,159.520004,160.039993,151.190689,2815200
8/22/2016,160,160.570007,159.130005,160,151.152908,2039300
8/23/2016,160.330002,161.339996,160.229996,160.259995,151.398529,2838100
8/24/2016,159.889999,160.179993,158.320007,159.050003,150.255432,3645800
8/25/2016,159,159.539993,158.419998,158.630005,149.858673,2575000
8/26/2016,158.880005,160.440002,157.850006,158.320007,149.565781,2498900
8/29/2016,158.830002,160.210007,158.5,159.720001,150.888382,2443200
8/30/2016,159.759995,160.149994,158.809998,159.399994,150.586075,1813300
8/31/2016,159.660004,159.660004,158.259995,158.880005,150.094818,2323600
9/1/2016,158.320007,159.619995,158.100006,159.539993,150.718323,2358400
9/2/2016,159.880005,160.570007,159.149994,159.550003,150.727798,2315400
9/6/2016,159.880005,160.860001,159.110001,160.350006,151.483582,2994100
9/7/2016,160.190002,161.759995,160,161.639999,152.702225,2867300
9/8/2016,160.550003,161.210007,158.759995,159,150.208191,3919300
9/9/2016,158.029999,158.399994,155.649994,155.690002,147.081223,5186000
9/12/2016,155.259995,158.529999,154.839996,158.289993,149.53746,4367500
9/13/2016,157.630005,157.929993,155.5,155.809998,147.19458,3636700
9/14/2016,155.699997,155.869995,153.389999,154.050003,145.531906,3860600
9/15/2016,154.300003,156.330002,153.210007,155.660004,147.052902,3645600
9/16/2016,155.039993,155.399994,153.470001,153.839996,145.333527,6463600
9/19/2016,154.869995,156.190002,154.550003,154.869995,146.306564,2442800
9/20/2016,155.869995,156.570007,154.449997,154.449997,145.909805,2159100
9/21/2016,154.910004,155.679993,153.869995,155.529999,146.930069,2473900
9/22/2016,156.149994,157.220001,155.690002,156.110001,147.477997,2691100
9/23/2016,155.619995,156.039993,154.710007,154.979996,146.410507,2702200
9/26/2016,154.460007,154.460007,153.460007,153.979996,145.465759,2533300
9/27/2016,154.320007,156.770004,153.809998,156.770004,148.101501,2987200
9/28/2016,156.990005,158.630005,156.229996,158.289993,149.53746,3310000
9/29/2016,158.630005,165,157.460007,158.110001,149.367416,3374800
9/30/2016,158.899994,159.839996,158.059998,158.850006,150.066498,3596900
10/3/2016,158.059998,158.369995,157.020004,157.610001,148.89505,2227800
10/4/2016,157.669998,158.529999,155.820007,156.460007,147.80864,2884100
10/5/2016,157.070007,157.830002,156.720001,157.080002,148.394379,1684500
10/6/2016,156.839996,157.429993,155.889999,156.880005,148.205414,1950100
10/7/2016,157.139999,157.699997,154.860001,155.669998,147.062332,2671900
10/10/2016,156.710007,158.490005,156.660004,157.020004,148.337692,2449800
10/11/2016,156.729996,156.949997,153.889999,154.789993,146.230972,2901300
10/12/2016,154.970001,154.970001,153.080002,154.289993,145.758621,2964000
10/13/2016,153.699997,154.220001,152.270004,153.720001,145.220169,2909900
10/14/2016,154.470001,155.529999,154.089996,154.449997,145.909805,4358200
10/17/2016,154.449997,155.889999,154.339996,154.770004,146.212097,5890400
10/18/2016,150.020004,151,147.789993,150.720001,142.386032,12705700
10/19/2016,151.270004,152.449997,150.830002,151.259995,142.896179,4632900
10/20/2016,151.279999,152.899994,151.020004,151.520004,143.141815,4023100
10/21/2016,150.580002,151.149994,149.559998,149.630005,141.356308,4414200
10/24/2016,150.399994,151.520004,150.399994,150.570007,142.244339,2666700
10/25/2016,150.570007,151.160004,149.830002,150.880005,142.537201,2647500
10/26/2016,150.710007,152.940002,150.259995,151.809998,143.415771,2811700
10/27/2016,152.820007,154.059998,152.020004,153.350006,144.870605,4229300
10/28/2016,154.050003,154.440002,152.179993,152.610001,144.171524,3654500
10/31/2016,152.759995,154.330002,152.759995,153.690002,145.191803,3553200
11/1/2016,153.5,153.910004,151.740005,152.789993,144.341583,3191900
11/2/2016,152.479996,153.350006,151.669998,151.949997,143.548035,3074400
11/3/2016,152.509995,153.740005,151.800003,152.369995,143.944794,2878800
11/4/2016,152.399994,153.639999,151.869995,152.429993,144.001465,2470400
11/7/2016,153.990005,156.110001,153.839996,155.720001,147.109558,3804900
11/8/2016,154.559998,155.929993,153.059998,155.169998,147.919846,3915000
11/9/2016,152.960007,155.559998,151,154.809998,147.57666,5403700
11/10/2016,157.660004,161.160004,157.589996,160.220001,152.733887,7715800
11/11/2016,159.970001,161.339996,159.330002,161.270004,153.734833,4446600
11/14/2016,161.25,161.860001,157.580002,158.210007,150.817825,5180400
11/15/2016,158.419998,159.149994,157.550003,158.669998,151.256302,3477000
11/16/2016,158.460007,159.550003,158.029999,159.289993,151.847321,2244100
11/17/2016,159.220001,159.929993,158.850006,159.800003,152.333527,2261200
11/18/2016,159.800003,160.720001,159.210007,160.389999,152.89595,2981600
11/21/2016,160.690002,163,160.369995,162.770004,155.164749,4637100
11/22/2016,163,163,161.949997,162.669998,155.069427,2770800
11/23/2016,161.940002,162.380005,161.360001,161.979996,154.411652,2252700
11/25/2016,161.830002,163.190002,161.830002,163.139999,155.517456,1605300
11/28/2016,163.199997,164.660004,162.699997,164.520004,156.832977,4449400
11/29/2016,164,164.410004,163.029999,163.529999,155.889236,3148200
11/30/2016,163.350006,163.800003,162.210007,162.220001,154.640457,4397800
12/1/2016,161.949997,162.199997,158.300003,159.820007,152.35257,4635700
12/2/2016,159,160.289993,158.410004,160.020004,152.543243,2740900
12/5/2016,160.850006,161.149994,159.589996,159.839996,152.371658,3447100
12/6/2016,160.130005,160.789993,158.929993,160.350006,152.857834,2859000
12/7/2016,160.600006,165.179993,160.389999,164.789993,157.090347,4435100
12/8/2016,164.869995,166,164.220001,165.360001,157.633713,3266400
12/9/2016,165.179993,166.720001,164.600006,166.520004,158.739532,3146900
12/12/2016,166.720001,166.789993,165.070007,165.5,157.767181,3392300
12/13/2016,165.679993,169.949997,165.679993,168.289993,160.426804,5932300
12/14/2016,168.369995,169.889999,167.449997,168.509995,160.636536,4124200
12/15/2016,168.009995,169.850006,167.779999,168.020004,160.169434,3388600
12/16/2016,168.970001,169.110001,166.059998,166.729996,158.939713,6679200
12/19/2016,166.830002,167.259995,166,166.679993,158.892059,2955900
12/20/2016,167.490005,168.25,166.449997,167.600006,159.769089,2174600
12/21/2016,166.25,167.940002,165.25,167.330002,159.511703,3575700
12/22/2016,167.360001,168.229996,166.580002,167.059998,159.254303,2802600
12/23/2016,167,167.490005,166.449997,166.710007,158.920654,1699200
12/27/2016,166.979996,167.979996,166.850006,167.139999,159.330566,1397500
12/28/2016,167.289993,167.740005,166,166.190002,158.424957,1757500
12/29/2016,166.020004,166.990005,166,166.600006,158.815796,1594000
12/30/2016,166.440002,166.699997,165.5,165.990005,158.234299,2952800
1/3/2017,167,167.869995,166.009995,167.190002,159.378235,2934300
1/4/2017,167.770004,169.869995,167.360001,169.259995,161.351501,3381400
